JobID|UID|JobName|ElapsedRaw|TimelimitRaw|TotalCPU|CPUTimeRAW|Planned|NNodes|NCPUS|MaxRSS|ReqMem
5697393.extern||extern|79365||00:00:00|2857140||1|36||
5697394|1483803099|FUSE5|79444|1440|20-03:43:47|2859984|01:09:11|1|36||36G
5697394.batch||batch|79444||20-03:43:47|2859984||1|36|10015104K|
5697394.extern||extern|79444||00:00:00|2859984||1|36||
5697395|1483803099|FUSE5|79261|1440|20-13:27:55|2853396|01:09:11|1|36||36G
5697395.batch||batch|79261||20-13:27:55|2853396||1|36|8153472K|
5697395.extern||extern|79261||00:00:00|2853396||1|36||
5697397|1483803099|FUSE5|79259|1440|20-21:41:25|2853324|01:09:11|1|36||36G
5697397.batch||batch|79259||20-21:41:25|2853324||1|36|7695168K|
5697397.extern||extern|79259||00:00:00|2853324||1|36||
5697398|1483803099|FUSE5|70765|1440|12-00:53:17|2547540|01:09:11|1|36||36G
5697398.batch||batch|70765||12-00:53:17|2547540||1|36|16069376K|
5697398.extern||extern|70765||00:00:00|2547540||1|36||
5697399|1483803099|FUSE5|79420|1440|21-21:48:38|2859120|01:09:11|1|36||36G
5697399.batch||batch|79420||21-21:48:38|2859120||1|36|6578.50M|
5697399.extern||extern|79420||00:00:00|2859120||1|36||
5697400|1483803099|FUSE5|79295|1440|18-14:50:02|2854620|01:09:11|1|36||36G
5697400.batch||batch|79295||18-14:50:02|2854620||1|36|14154M|
5697400.extern||extern|79295||00:00:00|2854620||1|36||
5697401|1483803099|FUSE5|79558|1440|19-17:06:48|2864088|01:09:11|1|36||36G
5697401.batch||batch|79558||19-17:06:48|2864088||1|36|12515072K|
5697401.extern||extern|79558||00:00:00|2864088||1|36||
5697402|1483803099|FUSE5|79507|1440|20-10:45:32|2862252|01:09:11|1|36||36G
5697402.batch||batch|79507||20-10:45:32|2862252||1|36|10768768K|
5697402.extern||extern|79507||00:00:00|2862252||1|36||
5697403|1483803099|FUSE5|79338|1440|21-07:35:58|2856168|01:09:11|1|36||36G
5697403.batch||batch|79338||21-07:35:58|2856168||1|36|6896064K|
5697403.extern||extern|79338||00:00:00|2856168||1|36||
5697404|1483803099|FUSE5|79516|1440|20-01:35:15|2862576|01:09:11|1|36||36G
5697404.batch||batch|79516||20-01:35:15|2862576||1|36|11371.50M|
5697404.extern||extern|79516||00:00:00|2862576||1|36||
5697405|1483803099|FUSE5|79434|1440|19-12:52:16|2859624|01:09:11|1|36||36G
5697405.batch||batch|79434||19-12:52:16|2859624||1|36|8008512K|
5697405.extern||extern|79434||00:00:00|2859624||1|36||
5697407|1483803099|FUSE5|72982|1440|16-14:43:58|2627352|01:09:11|1|36||36G
5697407.batch||batch|72982||16-14:43:58|2627352||1|36|16593152K|
5697407.extern||extern|72982||00:00:00|2627352||1|36||
5697408|1483803099|FUSE5|79558|1440|22-18:36:41|2864088|01:09:11|1|36||36G
5697408.batch||batch|79558||22-18:36:41|2864088||1|36|14101888K|
5697408.extern||extern|79558||00:00:00|2864088||1|36||
5697411|1483803099|FUSE5|79537|1440|20-09:48:01|2863332|01:09:11|1|36||36G
5697411.batch||batch|79537||20-09:48:01|2863332||1|36|13628288K|
5697411.extern||extern|79537||00:00:00|2863332||1|36||
5697412|1483803099|FUSE5|79486|1440|20-05:05:45|2861496|01:09:11|1|36||36G
5697412.batch||batch|79486||20-05:05:45|2861496||1|36|10285.50M|
5697412.extern||extern|79486||00:00:00|2861496||1|36||
5697413|1483803099|FUSE5|79546|1440|19-14:06:17|2863656|01:09:41|1|36||36G
5697413.batch||batch|79546||19-14:06:17|2863656||1|36|13942M|
5697413.extern||extern|79546||00:00:00|2863656||1|36||
5697414|1483803099|FUSE5|79398|1440|20-03:44:50|2858328|01:09:41|1|36||36G
5697414.batch||batch|79398||20-03:44:50|2858328||1|36|7535744K|
5697414.extern||extern|79398||00:00:00|2858328||1|36||
5697415|1483803099|FUSE5|79656|1440|20-20:23:38|2867616|01:09:41|1|36||36G
5697415.batch||batch|79656||20-20:23:38|2867616||1|36|14318016K|
5697415.extern||extern|79656||00:00:00|2867616||1|36||
5697416|1483803099|FUSE5|79476|1440|21-06:25:14|2861136|01:09:41|1|36||36G
5697416.batch||batch|79476||21-06:25:14|2861136||1|36|10918528K|
5697416.extern||extern|79476||00:00:00|2861136||1|36||
5697420|1483803099|FUSE5|79687|1440|20-20:21:51|2868732|01:09:41|1|36||36G
5697420.batch||batch|79687||20-20:21:51|2868732||1|36|7692224K|
5697420.extern||extern|79687||00:00:00|2868732||1|36||
5697422|1483803099|FUSE5|79811|1440|16-18:45:01|2873196|01:09:41|1|36||36G
5697422.batch||batch|79811||16-18:45:01|2873196||1|36|24618112K|
5697422.extern||extern|79811||00:00:00|2873196||1|36||
5697423|1483803099|FUSE5|79736|1440|18-15:44:44|2870496|01:09:41|1|36||36G
5697423.batch||batch|79736||18-15:44:44|2870496||1|36|21276352K|
5697423.extern||extern|79736||00:00:00|2870496||1|36||
5697425|1483803099|FUSE5|79593|1440|19-23:02:35|2865348|01:09:41|1|36||36G
5697425.batch||batch|79593||19-23:02:35|2865348||1|36|13572992K|
5697425.extern||extern|79593||00:00:00|2865348||1|36||
5697426|1483803099|FUSE5|79676|1440|18-18:13:46|2868336|01:09:40|1|36||36G
5697426.batch||batch|79676||18-18:13:46|2868336||1|36|19605.50M|
5697426.extern||extern|79676||00:00:00|2868336||1|36||
5697427|1483803099|FUSE5|79265|1440|19-19:08:49|2853540|01:09:40|1|36||36G
5697427.batch||batch|79265||19-19:08:49|2853540||1|36|7008000K|
5697427.extern||extern|79265||00:00:00|2853540||1|36||
5697428|1483803099|FUSE5|79439|1440|21-19:09:17|2859804|01:09:40|1|36||36G
5697428.batch||batch|79439||21-19:09:17|2859804||1|36|7911744K|
5697428.extern||extern|79439||00:00:00|2859804||1|36||
5697429|1483803099|FUSE5|79374|1440|20-18:56:34|2857464|01:09:40|1|36||36G
5697429.batch||batch|79374||20-18:56:34|2857464||1|36|8213888K|
5697429.extern||extern|79374||00:00:00|2857464||1|36||
5697430|1483803099|FUSE5|79414|1440|19-23:45:21|2858904|01:09:40|1|36||36G
5697430.batch||batch|79414||19-23:45:21|2858904||1|36|7445632K|
5697430.extern||extern|79414||00:00:00|2858904||1|36||
5697431|1483803099|FUSE5|79559|1440|17-19:08:26|2864124|01:09:40|1|36||36G
5697431.batch||batch|79559||17-19:08:26|2864124||1|36|14507968K|
5697431.extern||extern|79559||00:00:00|2864124||1|36||
5697432|1483803099|FUSE5|79555|1440|19-01:59:32|2863980|01:09:40|1|36||36G
5697432.batch||batch|79555||19-01:59:32|2863980||1|36|15145088K|
5697432.extern||extern|79556||00:00:00|2864016||1|36||
5697433|1483803099|FUSE5|79274|1440|19-08:22:38|2853864|01:09:40|1|36||36G
5697433.batch||batch|79274||19-08:22:38|2853864||1|36|15390848K|
5697433.extern||extern|79274||00:00:00|2853864||1|36||
5697435|1483803099|FUSE5|79633|1440|18-21:06:01|2866788|01:09:40|1|36||36G
5697435.batch||batch|79633||18-21:06:01|2866788||1|36|17836736K|
5697435.extern||extern|79633||00:00:00|2866788||1|36||
5697436|1483803099|FUSE5|79584|1440|19-07:30:38|2865024|01:09:40|1|36||36G
5697436.batch||batch|79584||19-07:30:38|2865024||1|36|16676416K|
5697436.extern||extern|79584||00:00:00|2865024||1|36||
5697438|1483803099|FUSE5|79291|1440|20-01:22:31|2854476|01:09:40|1|36||36G
5697438.batch||batch|79291||20-01:22:31|2854476||1|36|9251200K|
5697438.extern||extern|79291||00:00:00|2854476||1|36||
5697439|1483803099|FUSE5|79307|1440|19-15:36:53|2855052|01:09:40|1|36||36G
5697439.batch||batch|79307||19-15:36:53|2855052||1|36|11348288K|
5697439.extern||extern|79307||00:00:00|2855052||1|36||
5697440|1483803099|FUSE5|79707|1440|17-22:37:53|2869452|01:09:40|1|36||36G
5697440.batch||batch|79707||17-22:37:53|2869452||1|36|18309952K|
5697440.extern||extern|79707||00:00:00|2869452||1|36||
5697441|1483803099|FUSE5|79585|1440|20-23:40:56|2865060|01:09:40|1|36||36G
5697441.batch||batch|79585||20-23:40:56|2865060||1|36|7983552K|
5697441.extern||extern|79585||00:00:00|2865060||1|36||
5697442|1483803099|FUSE5|79569|1440|18-03:44:45|2864484|01:09:40|1|36||36G
5697442.batch||batch|79569||18-03:44:45|2864484||1|36|14546880K|
5697442.extern||extern|79569||00:00:00|2864484||1|36||
5697443|1483803099|FUSE5|79504|1440|20-21:25:26|2862144|01:09:40|1|36||36G
5697443.batch||batch|79504||20-21:25:26|2862144||1|36|8938752K|
5697443.extern||extern|79504||00:00:00|2862144||1|36||
5697444|1483803099|FUSE5|79390|1440|20-10:58:20|2858040|01:09:40|1|36||36G
5697444.batch||batch|79390||20-10:58:20|2858040||1|36|7915456K|
5697444.extern||extern|79390||00:00:00|2858040||1|36||
5697445|1483803099|FUSE5|79440|1440|20-00:48:00|2859840|01:09:40|1|36||36G
5697445.batch||batch|79440||20-00:48:00|2859840||1|36|8734M|
5697445.extern||extern|79440||00:00:00|2859840||1|36||
5697446|1483803099|FUSE5|79736|1440|20-15:28:57|2870496|01:09:40|1|36||36G
5697446.batch||batch|79736||20-15:28:57|2870496||1|36|22721344K|
5697446.extern||extern|79737||00:00:00|2870532||1|36||
5697447|1483803099|FUSE5|79494|1440|20-16:15:46|2861784|01:09:40|1|36||36G
5697447.batch||batch|79494||20-16:15:46|2861784||1|36|12020032K|
5697447.extern||extern|79494||00:00:00|2861784||1|36||
5697448|1483803099|FUSE5|79389|1440|21-01:26:00|2858004|01:09:40|1|36||36G
5697448.batch||batch|79389||21-01:26:00|2858004||1|36|6652544K|
5697448.extern||extern|79389||00:00:00|2858004||1|36||
5697449|1483803099|FUSE5|79505|1440|19-17:56:18|2862180|01:09:40|1|36||36G
5697449.batch||batch|79505||19-17:56:18|2862180||1|36|12752M|
5697449.extern||extern|79505||00:00:00|2862180||1|36||
5697450|1483803099|FUSE5|79426|1440|20-06:15:19|2859336|01:09:40|1|36||36G
5697450.batch||batch|79426||20-06:15:19|2859336||1|36|7802752K|
5697450.extern||extern|79426||00:00:00|2859336||1|36||
5697451|1483803099|FUSE5|79446|1440|20-00:46:06|2860056|01:09:40|1|36||36G
5697451.batch||batch|79446||20-00:46:06|2860056||1|36|9407424K|
5697451.extern||extern|79446||00:00:00|2860056||1|36||
5697452|1483803099|FUSE5|79548|1440|20-04:33:19|2863728|01:09:40|1|36||36G
5697452.batch||batch|79548||20-04:33:19|2863728||1|36|9765184K|
5697452.extern||extern|79548||00:00:00|2863728||1|36||
5697453|1483803099|FUSE5|79511|1440|20-08:43:35|2862396|01:09:40|1|36||36G
5697453.batch||batch|79511||20-08:43:35|2862396||1|36|12522816K|
5697453.extern||extern|79511||00:00:00|2862396||1|36||
5697454|1483803099|FUSE5|79481|1440|19-03:10:54|2861316|01:09:40|1|36||36G
5697454.batch||batch|79481||19-03:10:54|2861316||1|36|9840000K|
5697454.extern||extern|79481||00:00:00|2861316||1|36||
5697455|1483803099|FUSE5|79536|1440|20-13:04:33|2863296|01:09:40|1|36||36G
5697455.batch||batch|79536||20-13:04:33|2863296||1|36|11712M|
5697455.extern||extern|79537||00:00:00|2863332||1|36||
5697456|1483803099|FUSE5|79428|1440|20-06:20:57|2859408|01:09:40|1|36||36G
5697456.batch||batch|79428||20-06:20:57|2859408||1|36|8667712K|
5697456.extern||extern|79428||00:00:00|2859408||1|36||
5697459|1483803099|FUSE5|79547|1440|19-09:22:02|2863692|01:39:02|1|36||36G
5697459.batch||batch|79547||19-09:22:02|2863692||1|36|10004.50M|
5697459.extern||extern|79547||00:00:00|2863692||1|36||
5697460|1483803099|FUSE5|79268|1440|18-16:55:07|2853648|01:39:02|1|36||36G
5697460.batch||batch|79268||18-16:55:07|2853648||1|36|12482816K|
5697460.extern||extern|79268||00:00:00|2853648||1|36||
5697461|1483803099|FUSE5|79517|1440|19-05:08:07|2862612|01:39:02|1|36||36G
5697461.batch||batch|79517||19-05:08:07|2862612||1|36|7298496K|
5697461.extern||extern|79517||00:00:00|2862612||1|36||
5697462|1483803099|FUSE5|79494|1440|19-10:51:47|2861784|01:39:02|1|36||36G
5697462.batch||batch|79494||19-10:51:47|2861784||1|36|6959744K|
5697462.extern||extern|79494||00:00:00|2861784||1|36||
5697463|1483803099|FUSE5|79371|1440|20-16:22:11|2857356|01:39:32|1|36||36G
5697463.batch||batch|79371||20-16:22:11|2857356||1|36|5783744K|
5697463.extern||extern|79371||00:00:00|2857356||1|36||
5697465|1483803099|FUSE5|79476|1440|19-23:32:29|2861136|01:39:32|1|36||36G
5697465.batch||batch|79476||19-23:32:29|2861136||1|36|11350.50M|
5697465.extern||extern|79476||00:00:00|2861136||1|36||
5697466|1483803099|FUSE5|79675|1440|17-16:48:52|2868300|01:39:32|1|36||36G
5697466.batch||batch|79675||17-16:48:52|2868300||1|36|20936832K|
5697466.extern||extern|79675||00:00:00|2868300||1|36||
5697467|1483803099|FUSE5|79530|1440|19-11:28:30|2863080|01:39:32|1|36||36G
5697467.batch||batch|79530||19-11:28:30|2863080||1|36|9831616K|
5697467.extern||extern|79530||00:00:00|2863080||1|36||
5697468|1483803099|FUSE5|79490|1440|16-10:45:39|2861640|01:39:32|1|36||36G
5697468.batch||batch|79490||16-10:45:39|2861640||1|36|9589504K|
5697468.extern||extern|79490||00:00:00|2861640||1|36||
5697469|1483803099|FUSE5|79668|1440|18-21:06:17|2868048|01:39:32|1|36||36G
5697469.batch||batch|79668||18-21:06:17|2868048||1|36|14062.50M|
5697469.extern||extern|79668||00:00:00|2868048||1|36||
5697470|1483803099|FUSE5|79517|1440|17-23:10:57|2862612|01:39:32|1|36||36G
5697470.batch||batch|79517||17-23:10:57|2862612||1|36|12056832K|
5697470.extern||extern|79517||00:00:00|2862612||1|36||
5697471|1483803099|FUSE5|79486|1440|20-06:27:56|2861496|01:39:32|1|36||36G
5697471.batch||batch|79486||20-06:27:56|2861496||1|36|8325.50M|
5697471.extern||extern|79486||00:00:00|2861496||1|36||
5697473|1483803099|FUSE5|79341|1440|20-17:35:12|2856276|01:39:32|1|36||36G
5697473.batch||batch|79341||20-17:35:12|2856276||1|36|6444928K|
5697473.extern||extern|79341||00:00:00|2856276||1|36||
5697474|1483803099|FUSE5|79634|1440|19-07:22:14|2866824|01:39:32|1|36||36G
5697474.batch||batch|79634||19-07:22:14|2866824||1|36|16715072K|
5697474.extern||extern|79634||00:00:00|2866824||1|36||
5697475|1483803099|FUSE5|79329|1440|20-02:38:06|2855844|01:39:32|1|36||36G
5697475.batch||batch|79329||20-02:38:06|2855844||1|36|9877888K|
5697475.extern||extern|79329||00:00:00|2855844||1|36||
5697476|1483803099|FUSE5|79560|1440|17-22:24:57|2864160|01:39:32|1|36||36G
5697476.batch||batch|79560||17-22:24:57|2864160||1|36|10555840K|
5697476.extern||extern|79560||00:00:00|2864160||1|36||
5697477|1483803099|FUSE5|79560|1440|17-11:04:20|2864160|01:39:32|1|36||36G
5697477.batch||batch|79560||17-11:04:20|2864160||1|36|11067520K|
5697477.extern||extern|79560||00:00:00|2864160||1|36||
5697478|1483803099|FUSE5|79544|1440|18-22:49:59|2863584|01:39:32|1|36||36G
5697478.batch||batch|79544||18-22:49:59|2863584||1|36|13440704K|
5697478.extern||extern|79544||00:00:00|2863584||1|36||
5697479|1483803099|FUSE5|79516|1440|19-10:10:12|2862576|01:39:32|1|36||36G
5697479.batch||batch|79516||19-10:10:12|2862576||1|36|12414592K|
5697479.extern||extern|79516||00:00:00|2862576||1|36||
5697480|1483803099|FUSE5|79604|1440|18-21:36:12|2865744|01:39:32|1|36||36G
5697480.batch||batch|79604||18-21:36:12|2865744||1|36|14531264K|
5697480.extern||extern|79604||00:00:00|2865744||1|36||
5697481|1483803099|FUSE5|79423|1440|20-03:01:28|2859228|01:39:32|1|36||36G
5697481.batch||batch|79423||20-03:01:28|2859228||1|36|6513472K|
5697481.extern||extern|79423||00:00:00|2859228||1|36||
5697482|1483803099|FUSE5|79490|1440|19-04:52:17|2861640|01:39:32|1|36||36G
5697482.batch||batch|79490||19-04:52:17|2861640||1|36|11024.50M|
5697482.extern||extern|79490||00:00:00|2861640||1|36||
5697483|1483803099|FUSE5|79486|1440|19-12:33:27|2861496|01:39:32|1|36||36G
5697483.batch||batch|79486||19-12:33:27|2861496||1|36|11378624K|
5697483.extern||extern|79486||00:00:00|2861496||1|36||
5697484|1483803099|FUSE5|79341|1440|19-04:45:30|2856276|01:39:32|1|36||36G
5697484.batch||batch|79341||19-04:45:30|2856276||1|36|8530752K|
5697484.extern||extern|79341||00:00:00|2856276||1|36||
5697485|1483803099|FUSE5|79580|1440|17-04:12:51|2864880|01:39:32|1|36||36G
5697485.batch||batch|79580||17-04:12:51|2864880||1|36|12911808K|
5697485.extern||extern|79580||00:00:00|2864880||1|36||
5697486|1483803099|FUSE5|79274|1440|20-09:22:42|2853864|01:39:32|1|36||36G
5697486.batch||batch|79274||20-09:22:42|2853864||1|36|6740.50M|
5697486.extern||extern|79274||00:00:00|2853864||1|36||
5697487|1483803099|FUSE5|79427|1440|18-11:12:39|2859372|01:39:32|1|36||36G
5697487.batch||batch|79427||18-11:12:39|2859372||1|36|5595968K|
5697487.extern||extern|79427||00:00:00|2859372||1|36||
5697488|1483803099|FUSE5|79415|1440|19-06:25:44|2858940|01:39:32|1|36||36G
5697488.batch||batch|79415||19-06:25:44|2858940||1|36|6083M|
5697488.extern||extern|79415||00:00:00|2858940||1|36||
5697489|1483803099|FUSE5|79415|1440|19-06:07:03|2858940|01:39:32|1|36||36G
5697489.batch||batch|79415||19-06:07:03|2858940||1|36|6334656K|
5697489.extern||extern|79415||00:00:00|2858940||1|36||
5697490|1483803099|FUSE5|79282|1440|19-09:03:56|2854152|01:39:32|1|36||36G
5697490.batch||batch|79282||19-09:03:56|2854152||1|36|9718976K|
5697490.extern||extern|79282||00:00:00|2854152||1|36||
5697491|1483803099|FUSE5|77028|1440|14-14:29:51|2773008|01:39:32|1|36||36G
5697491.batch||batch|77028||14-14:29:51|2773008||1|36|16225152K|
5697491.extern||extern|77029||00:00:00|2773044||1|36||
5697492|1483803099|FUSE5|79512|1440|19-13:00:53|2862432|01:39:32|1|36||36G
5697492.batch||batch|79512||19-13:00:53|2862432||1|36|9110464K|
5697492.extern||extern|79512||00:00:00|2862432||1|36||
5697493|1483803099|FUSE5|79586|1440|20-03:08:55|2865096|01:39:32|1|36||36G
5697493.batch||batch|79586||20-03:08:55|2865096||1|36|9101.50M|
5697493.extern||extern|79586||00:00:00|2865096||1|36||
5697494|1483803099|FUSE5|79396|1440|20-06:10:29|2858256|01:39:32|1|36||36G
5697494.batch||batch|79396||20-06:10:29|2858256||1|36|8160128K|
5697494.extern||extern|79396||00:00:00|2858256||1|36||
5697497|1483803099|FUSE5|79296|1440|19-21:35:31|2854656|01:39:32|1|36||36G
5697497.batch||batch|79296||19-21:35:31|2854656||1|36|13156736K|
5697497.extern||extern|79296||00:00:00|2854656||1|36||
5697500|1483803099|FUSE5|79693|1440|17-03:05:07|2868948|01:39:31|1|36||36G
5697500.batch||batch|79693||17-03:05:07|2868948||1|36|20996480K|
5697500.extern||extern|79693||00:00:00|2868948||1|36||
5697501|1483803099|FUSE5|73299|1440|10-16:16:52|2638764|01:39:31|1|36||36G
5697501.batch||batch|73299||10-16:16:52|2638764||1|36|29518976K|
5697501.extern||extern|73299||00:00:00|2638764||1|36||
5697502|1483803099|FUSE5|79487|1440|20-03:37:47|2861532|01:39:31|1|36||36G
5697502.batch||batch|79487||20-03:37:47|2861532||1|36|8014720K|
5697502.extern||extern|79487||00:00:00|2861532||1|36||
5697503|1483803099|FUSE5|79610|1440|19-03:25:19|2865960|01:39:31|1|36||36G
5697503.batch||batch|79610||19-03:25:19|2865960||1|36|17255488K|
5697503.extern||extern|79610||00:00:00|2865960||1|36||
5697504|1483803099|FUSE5|79410|1440|19-12:11:16|2858760|01:39:31|1|36||36G
5697504.batch||batch|79410||19-12:11:16|2858760||1|36|7932608K|
5697504.extern||extern|79410||00:00:00|2858760||1|36||
5697505|1483803099|FUSE5|79580|1440|12-09:43:27|2864880|01:39:31|1|36||36G
5697505.batch||batch|79580||12-09:43:27|2864880||1|36|12812M|
5697505.extern||extern|79580||00:00:00|2864880||1|36||
5697506|1483803099|FUSE5|79529|1440|18-03:33:47|2863044|01:39:31|1|36||36G
5697506.batch||batch|79529||18-03:33:47|2863044||1|36|14328704K|
5697506.extern||extern|79529||00:00:00|2863044||1|36||
5697507|1483803099|FUSE5|79569|1440|18-12:37:41|2864484|01:40:01|1|36||36G
5697507.batch||batch|79569||18-12:37:41|2864484||1|36|15047104K|
5697507.extern||extern|79569||00:00:00|2864484||1|36||
5697508|1483803099|FUSE5|79528|1440|19-08:21:59|2863008|01:40:01|1|36||36G
5697508.batch||batch|79528||19-08:21:59|2863008||1|36|10801.50M|
5697508.extern||extern|79529||00:00:00|2863044||1|36||
5697509|1483803099|FUSE5|79429|1440|19-10:09:42|2859444|01:40:01|1|36||36G
5697509.batch||batch|79429||19-10:09:42|2859444||1|36|8479424K|
5697509.extern||extern|79429||00:00:00|2859444||1|36||
5697510|1483803099|FUSE5|79579|1440|18-11:50:07|2864844|01:40:01|1|36||36G
5697510.batch||batch|79579||18-11:50:07|2864844||1|36|13155584K|
5697510.extern||extern|79579||00:00:00|2864844||1|36||
5697511|1483803099|FUSE5|79644|1440|15-14:04:35|2867184|01:40:01|1|36||36G
5697511.batch||batch|79644||15-14:04:35|2867184||1|36|18788928K|
5697511.extern||extern|79644||00:00:00|2867184||1|36||
5697512|1483803099|FUSE5|79528|1440|19-06:30:49|2863008|01:40:01|1|36||36G
5697512.batch||batch|79528||19-06:30:49|2863008||1|36|11886144K|
5697512.extern||extern|79528||00:00:00|2863008||1|36||
5697513|1483803099|FUSE5|79574|1440|15-04:52:16|2864664|01:40:01|1|36||36G
5697513.batch||batch|79574||15-04:52:16|2864664||1|36|15543232K|
5697513.extern||extern|79574||00:00:00|2864664||1|36||
5697514|1483803099|FUSE5|79457|1440|19-11:25:21|2860452|01:40:01|1|36||36G
5697514.batch||batch|79457||19-11:25:21|2860452||1|36|10621888K|
5697514.extern||extern|79457||00:00:00|2860452||1|36||
5697515|1483803099|FUSE5|79499|1440|19-11:18:53|2861964|01:40:01|1|36||36G
5697515.batch||batch|79499||19-11:18:53|2861964||1|36|10852992K|
5697515.extern||extern|79499||00:00:00|2861964||1|36||
5697516|1483803099|FUSE5|79494|1440|19-10:04:23|2861784|01:40:01|1|36||36G
